id,text,label,confidence_score,camera_id,location,time,state,split,clean_text,label_encoded,alert_level_HIGH,alert_level_LOW,alert_level_MEDIUM,city_Coimbatore,city_Cuddalore,city_Dindigul,city_Erode,city_Hosur,city_Kanchipuram,city_Karur,city_Kumbakonam,city_Madurai,city_Nagercoil,city_Namakkal,city_Salem,city_Sivakasi,city_Thanjavur,city_Thoothukudi,city_Tiruchirappalli,city_Tirunelveli,city_Tiruppur,city_Vellore,hour
556,CCTV alert — Tiruchirappalli: Woman walking alone at Cuddalore old town street at 5:45 PM. No other pedestrians within 50 metres.,lone_walking_night,0.18518518518518556,840,6,5:45 PM,Tamil Nadu,train,cctv alert tiruchirappalli woman walking alone at cuddalore old town street at 545 pm no other pedestrians within 50 metres,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,17
557,"SmartCity TN surveillance — Vellore CMC hospital road, Vellore, 3:00 AM: Face anonymised. Gender: Female. Motion: Walking alone.",monitoring,0.2962962962962967,593,48,3:00 AM,Tamil Nadu,train,smartcity tn surveillance vellore cmc hospital road vellore 300 am face anonymised gender female motion walking alone,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
558,"Woman at Guindy underpass, Coimbatore at 7:45 PM near ATM. Transaction completed. Moving normally. Status: SAFE.",safe,0.7407407407407409,782,10,7:45 PM,Tamil Nadu,train,woman at guindy underpass coimbatore at 745 pm near atm transaction completed moving normally status safe,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19
559,"Suspicious individual following female subject for 3+ minutes near Tiruppur SIDCO area, Kumbakonam at 8:30 PM. Police alerted immediately.",being_followed,0.0370370370370372,193,43,8:30 PM,Tamil Nadu,train,suspicious individual following female subject for 3 minutes near tiruppur sidco area kumbakonam at 830 pm police alerted immediately,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20
560,"Unattended bag flagged near woman at Thanjavur Big Temple road, Hosur at 2:00 AM. Hosur bomb disposal team notified. Female being evacuated.",threat_detected,0.37037037037037024,567,38,2:00 AM,Tamil Nadu,train,unattended bag flagged near woman at thanjavur big temple road hosur at 200 am hosur bomb disposal team notified female being evacuated,7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
561,"AI body language analysis at Bhavani river walkway, Salem: Subject shows defensive posture, looking over shoulder frequently. Time: 12:30 AM.",distress_signal,0.8888888888888888,439,3,12:30 AM,Tamil Nadu,train,ai body language analysis at bhavani river walkway salem subject shows defensive posture looking over shoulder frequently time 1230 am,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
562,"AI body language analysis at Nagercoil bus stand area, Tiruppur: Subject shows defensive posture, looking over shoulder frequently. Time: 8:30 PM.",distress_signal,0.22222222222222276,355,23,8:30 PM,Tamil Nadu,train,ai body language analysis at nagercoil bus stand area tiruppur subject shows defensive posture looking over shoulder frequently time 830 pm,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20
563,"Two women walking together near Salem Steel Plant road, Sivakasi at 4:00 AM. Well-lit area. System status: SAFE.",safe,0.5185185185185186,337,33,4:00 AM,Tamil Nadu,val,two women walking together near salem steel plant road sivakasi at 400 am welllit area system status safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4
564,"TN-CH camera grid alert — Cuddalore old town street, Thanjavur: Behaviour anomaly at 9:30 PM. Female subject flagged for monitoring.",monitoring,0.6296296296296298,151,6,9:30 PM,Tamil Nadu,test,tnch camera grid alert cuddalore old town street thanjavur behaviour anomaly at 930 pm female subject flagged for monitoring,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21
565,Dindigul Police dispatch initiated. Location: RS Puram walkway. Time: 1:00 AM. Reason: Lone female at risk. Nearest unit responding.,being_followed,0.44444444444444464,527,31,1:00 AM,Tamil Nadu,val,dindigul police dispatch initiated location rs puram walkway time 100 am reason lone female at risk nearest unit responding,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
566,"Encirclement behaviour detected at Virudhunagar bus stop, Karur: Multiple individuals blocking path of lone woman. Alert raised at 8:30 PM.",group_harassment,0.2962962962962967,487,49,8:30 PM,Tamil Nadu,train,encirclement behaviour detected at virudhunagar bus stop karur multiple individuals blocking path of lone woman alert raised at 830 pm,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20
567,"TN SafeCity AI behavioural engine: Subject at Porur flyover footpath, Vellore at 12:30 AM showing signs consistent with being followed.",suspicious_behavior,0.666666666666667,695,30,12:30 AM,Tamil Nadu,test,tn safecity ai behavioural engine subject at porur flyover footpath vellore at 1230 am showing signs consistent with being followed,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
568,"AI alert — Cuddalore old town street, Sivakasi: Person shadowing female for 400 metres since 2:30 AM. Intervention dispatched.",being_followed,0.8518518518518521,104,6,2:30 AM,Tamil Nadu,val,ai alert cuddalore old town street sivakasi person shadowing female for 400 metres since 230 am intervention dispatched,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
569,"Female subject walking unaccompanied at Tiruchengode night road, Tiruppur at 1:30 AM. Street lights non-functional. Risk score elevated.",lone_walking_night,0.666666666666667,548,40,1:30 AM,Tamil Nadu,train,female subject walking unaccompanied at tiruchengode night road tiruppur at 130 am street lights nonfunctional risk score elevated,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
570,"Vehicle slowing repeatedly near female pedestrian at Thanjavur Big Temple road, Salem at 10:45 PM. TN licence plate captured. Police notified.",threat_detected,0.48148148148148184,501,38,10:45 PM,Tamil Nadu,train,vehicle slowing repeatedly near female pedestrian at thanjavur big temple road salem at 1045 pm tn licence plate captured police notified,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,22
571,Tiruchirappalli Urban Command Centre log: Hosur industrial estate lane camera flagged unusual activity at 3:00 AM. Female subject under observation.,monitoring,0.8518518518518521,529,11,3:00 AM,Tamil Nadu,train,tiruchirappalli urban command centre log hosur industrial estate lane camera flagged unusual activity at 300 am female subject under observation,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
572,"Female subject walking unaccompanied at Goripalayam junction, Dindigul at 7:45 PM. Street lights non-functional. Risk score elevated.",lone_walking_night,0.8518518518518521,669,9,7:45 PM,Tamil Nadu,train,female subject walking unaccompanied at goripalayam junction dindigul at 745 pm street lights nonfunctional risk score elevated,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19
573,"SmartCity TN surveillance — Marthandam road, Hosur, 1:00 AM: Face anonymised. Gender: Female. Motion: Walking alone.",monitoring,0.37037037037037024,504,19,1:00 AM,Tamil Nadu,train,smartcity tn surveillance marthandam road hosur 100 am face anonymised gender female motion walking alone,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
574,"Encirclement behaviour detected at Virudhunagar bus stop, Sivakasi: Multiple individuals blocking path of lone woman. Alert raised at 10:00 PM.",group_harassment,0.3333333333333339,654,49,10:00 PM,Tamil Nadu,train,encirclement behaviour detected at virudhunagar bus stop sivakasi multiple individuals blocking path of lone woman alert raised at 1000 pm,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,22
575,"AI pattern detection: Unknown male mirroring woman's path at Madurai Meenakshi temple road, Karur since 1:30 AM. High confidence tracking match.",being_followed,0.925925925925926,443,17,1:30 AM,Tamil Nadu,train,ai pattern detection unknown male mirroring womans path at madurai meenakshi temple road karur since 130 am high confidence tracking match,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
576,"SmartCity TN surveillance — Ammapet isolated street, Salem, 9:30 PM: Face anonymised. Gender: Female. Motion: Walking alone.",monitoring,0.48148148148148184,92,0,9:30 PM,Tamil Nadu,val,smartcity tn surveillance ammapet isolated street salem 930 pm face anonymised gender female motion walking alone,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21
577,"Stalking behaviour detected at Kumbakonam temple tank road, Erode: Subject changed direction twice; follower replicated both turns. Time: 5:45 PM.",being_followed,0.2592592592592595,911,16,5:45 PM,Tamil Nadu,train,stalking behaviour detected at kumbakonam temple tank road erode subject changed direction twice follower replicated both turns time 545 pm,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17
578,"Abnormal movement pattern: Female subject running intermittently near Karur textile market lane, Erode at 11:00 PM. Possible escape behaviour.",distress_signal,0.9629629629629632,374,13,11:00 PM,Tamil Nadu,train,abnormal movement pattern female subject running intermittently near karur textile market lane erode at 1100 pm possible escape behaviour,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
579,"Night patrol AI report — Karur textile market lane, Tiruchirappalli at 3:30 AM. Female pedestrian count: 1. App notification sent for escort service.",lone_walking_night,0.37037037037037024,335,13,3:30 AM,Tamil Nadu,val,night patrol ai report karur textile market lane tiruchirappalli at 330 am female pedestrian count 1 app notification sent for escort service,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
580,"Gait analysis: Female at VOC Park pathway, Erode at 1:30 AM shows 82% distress probability. Erode Police intervention recommended.",distress_signal,0.0740740740740744,490,44,1:30 AM,Tamil Nadu,train,gait analysis female at voc park pathway erode at 130 am shows 82 distress probability erode police intervention recommended,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
581,"Abnormal movement pattern: Female subject running intermittently near Guindy underpass, Kanchipuram at 4:00 AM. Possible escape behaviour.",distress_signal,0.8888888888888888,365,10,4:00 AM,Tamil Nadu,train,abnormal movement pattern female subject running intermittently near guindy underpass kanchipuram at 400 am possible escape behaviour,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4
582,Thanjavur night surveillance: Camera node flagged lone female at Peelamedu road at 5:45 PM. Nearest police booth alerted.,lone_walking_night,0.3333333333333339,917,28,5:45 PM,Tamil Nadu,train,thanjavur night surveillance camera node flagged lone female at peelamedu road at 545 pm nearest police booth alerted,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17
583,"Female subject walking unaccompanied at Varadharaja Perumal temple road, Thanjavur at 4:00 AM. Street lights non-functional. Risk score elevated.",lone_walking_night,0.37037037037037024,76,46,4:00 AM,Tamil Nadu,val,female subject walking unaccompanied at varadharaja perumal temple road thanjavur at 400 am street lights nonfunctional risk score elevated,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
584,"Female pedestrian walking with companion near Thoothukudi port road, Salem at 8:00 PM. No threats detected. Status: SAFE.",safe,0.925925925925926,222,39,8:00 PM,Tamil Nadu,train,female pedestrian walking with companion near thoothukudi port road salem at 800 pm no threats detected status safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20
585,"Tamil Nadu 112 Emergency integrated alert: Koyambedu market, Erode at 6:30 PM. Female distress signal. Unit en route.",being_followed,0.22222222222222276,127,15,6:30 PM,Tamil Nadu,train,tamil nadu 112 emergency integrated alert koyambedu market erode at 630 pm female distress signal unit en route,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18
586,"Single female pedestrian identified at Coimbatore Gandhipuram bus stop, Sivakasi at 1:00 AM. Isolated stretch near Coimbatore Gandhipuram bus stop. System flagged for monitoring.",lone_walking_night,0.8518518518518521,894,5,1:00 AM,Tamil Nadu,train,single female pedestrian identified at coimbatore gandhipuram bus stop sivakasi at 100 am isolated stretch near coimbatore gandhipuram bus stop system flagged for monitoring,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
587,"Woman detected walking alone near Peelamedu road, Karur at 8:30 PM. No companion visible. Area poorly lit. Tamil Nadu Police alert dispatched.",lone_walking_night,0.7777777777777781,742,28,8:30 PM,Tamil Nadu,train,woman detected walking alone near peelamedu road karur at 830 pm no companion visible area poorly lit tamil nadu police alert dispatched,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20
588,"Woman at Thoothukudi port road, Chennai at 5:45 PM near ATM. Transaction completed. Moving normally. Status: SAFE.",safe,0.14814814814814836,240,39,5:45 PM,Tamil Nadu,train,woman at thoothukudi port road chennai at 545 pm near atm transaction completed moving normally status safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17
589,"AI body language analysis at Chromepet dark lane, Chennai: Subject shows defensive posture, looking over shoulder frequently. Time: 11:00 PM.",distress_signal,0.14814814814814836,147,4,11:00 PM,Tamil Nadu,test,ai body language analysis at chromepet dark lane chennai subject shows defensive posture looking over shoulder frequently time 1100 pm,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
590,"CCTV log — Tirunelveli junction footpath, Salem: Female pedestrian in group of 4. Well-lit street. Time: 10:45 PM. SAFE.",safe,0.0370370370370372,448,42,10:45 PM,Tamil Nadu,train,cctv log tirunelveli junction footpath salem female pedestrian in group of 4 welllit street time 1045 pm safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,22
591,"Low-light camera activated at Velachery IT corridor, Hosur at 1:30 AM. Thermal imaging shows lone female. Safe passage protocol triggered.",lone_walking_night,0.6296296296296298,209,47,1:30 AM,Tamil Nadu,train,lowlight camera activated at velachery it corridor hosur at 130 am thermal imaging shows lone female safe passage protocol triggered,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
592,"AI alert — Tiruchirappalli Chatram bus stop, Kumbakonam: Person shadowing female for 400 metres since 9:30 PM. Intervention dispatched.",being_followed,0.925925925925926,854,41,9:30 PM,Tamil Nadu,train,ai alert tiruchirappalli chatram bus stop kumbakonam person shadowing female for 400 metres since 930 pm intervention dispatched,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,21
593,"Two-person tracking alert at Palayamkottai night road, Sivakasi: Male suspect pursuing female pedestrian. Duration 5 minutes. Alert: CRITICAL.",being_followed,0.8148148148148149,800,26,4:00 AM,Tamil Nadu,train,twoperson tracking alert at palayamkottai night road sivakasi male suspect pursuing female pedestrian duration 5 minutes alert critical,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4
594,"Tamil Nadu SafeCity night log: Unaccompanied woman near Tambaram railway station, Chennai at 6:30 PM. Smart lights activated along path.",lone_walking_night,0.592592592592593,358,37,6:30 PM,Tamil Nadu,train,tamil nadu safecity night log unaccompanied woman near tambaram railway station chennai at 630 pm smart lights activated along path,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18
595,Automated alert to Namakkal Police: Female safety concern at Bhavani river walkway at 8:00 PM. GPS coordinates transmitted.,being_followed,0.666666666666667,77,3,8:00 PM,Tamil Nadu,train,automated alert to namakkal police female safety concern at bhavani river walkway at 800 pm gps coordinates transmitted,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,20
596,Chennai Command Centre: Female being followed near Noyyal river walkway at 11:00 PM. Visual context sent to nearest PCR van.,being_followed,0.1111111111111116,760,25,11:00 PM,Tamil Nadu,train,chennai command centre female being followed near noyyal river walkway at 1100 pm visual context sent to nearest pcr van,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
597,"Woman at Tiruchengode night road, Madurai at 1:00 AM near ATM. Transaction completed. Moving normally. Status: SAFE.",safe,0.8888888888888888,452,40,1:00 AM,Tamil Nadu,val,woman at tiruchengode night road madurai at 100 am near atm transaction completed moving normally status safe,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
598,"AI pipeline triggered at Erode bus terminus lane, Madurai camera grid at 10:45 PM. Gender: Female. Activity: Walking alone. Threat score: 74/100.",monitoring,0.8888888888888888,154,8,10:45 PM,Tamil Nadu,train,ai pipeline triggered at erode bus terminus lane madurai camera grid at 1045 pm gender female activity walking alone threat score 74100,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,22
599,"AI alert — Kanchipuram silk market lane, Kanchipuram: Person shadowing female for 400 metres since 8:30 PM. Intervention dispatched.",being_followed,0.8148148148148149,769,12,8:30 PM,Tamil Nadu,val,ai alert kanchipuram silk market lane kanchipuram person shadowing female for 400 metres since 830 pm intervention dispatched,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20
600,"Gait analysis: Female at Sivakasi fireworks factory road, Thoothukudi at 2:30 AM shows 82% distress probability. Thoothukudi Police intervention recommended.",distress_signal,0.37037037037037024,57,34,2:30 AM,Tamil Nadu,val,gait analysis female at sivakasi fireworks factory road thoothukudi at 230 am shows 82 distress probability thoothukudi police intervention recommended,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
601,Tirunelveli night surveillance: Camera node flagged lone female at Porur flyover footpath at 9:00 PM. Nearest police booth alerted.,lone_walking_night,0.14814814814814836,765,30,9:00 PM,Tamil Nadu,val,tirunelveli night surveillance camera node flagged lone female at porur flyover footpath at 900 pm nearest police booth alerted,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,21
602,"Single female pedestrian identified at Hosur industrial estate lane, Chennai at 11:00 PM. Isolated stretch near Hosur industrial estate lane. System flagged for monitoring.",lone_walking_night,0.22222222222222276,489,11,11:00 PM,Tamil Nadu,val,single female pedestrian identified at hosur industrial estate lane chennai at 1100 pm isolated stretch near hosur industrial estate lane system flagged for monitoring,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
603,"Command Centre to field unit: Respond to Goripalayam junction, Chennai. Female pedestrian safety alert. Time: 11:00 PM. Priority: HIGH.",being_followed,0.666666666666667,321,9,11:00 PM,Tamil Nadu,train,command centre to field unit respond to goripalayam junction chennai female pedestrian safety alert time 1100 pm priority high,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
604,"Night patrol AI report — Tambaram railway station, Vellore at 5:45 PM. Female pedestrian count: 1. App notification sent for escort service.",lone_walking_night,0.592592592592593,330,37,5:45 PM,Tamil Nadu,val,night patrol ai report tambaram railway station vellore at 545 pm female pedestrian count 1 app notification sent for escort service,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17
605,"Female subject walking unaccompanied at Cuddalore old town street, Cuddalore at 2:30 AM. Street lights non-functional. Risk score elevated.",lone_walking_night,0.666666666666667,266,6,2:30 AM,Tamil Nadu,test,female subject walking unaccompanied at cuddalore old town street cuddalore at 230 am street lights nonfunctional risk score elevated,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
606,"Deep learning classifier — Vadapalani signal, Tiruchirappalli: Subject accelerated pace 40% in 2 minutes. Time: 3:30 AM. Flagged HIGH.",distress_signal,0.5185185185185186,666,45,3:30 AM,Tamil Nadu,train,deep learning classifier vadapalani signal tiruchirappalli subject accelerated pace 40 in 2 minutes time 330 am flagged high,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
607,"Suspicious individual following female subject for 3+ minutes near RS Puram walkway, Thanjavur at 3:00 AM. Police alerted immediately.",being_followed,0.5555555555555558,862,31,3:00 AM,Tamil Nadu,train,suspicious individual following female subject for 3 minutes near rs puram walkway thanjavur at 300 am police alerted immediately,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
608,"Tamil Nadu 112 Emergency integrated alert: Medical college lane, Kumbakonam at 3:00 AM. Female distress signal. Unit en route.",being_followed,0.22222222222222276,136,22,3:00 AM,Tamil Nadu,train,tamil nadu 112 emergency integrated alert medical college lane kumbakonam at 300 am female distress signal unit en route,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
609,"AI body language analysis at Medical college lane, Thanjavur: Subject shows defensive posture, looking over shoulder frequently. Time: 11:30 PM.",distress_signal,0.3333333333333339,34,22,11:30 PM,Tamil Nadu,test,ai body language analysis at medical college lane thanjavur subject shows defensive posture looking over shoulder frequently time 1130 pm,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23
610,"Unattended bag flagged near woman at Noyyal river walkway, Madurai at 11:00 PM. Madurai bomb disposal team notified. Female being evacuated.",threat_detected,0.37037037037037024,660,25,11:00 PM,Tamil Nadu,train,unattended bag flagged near woman at noyyal river walkway madurai at 1100 pm madurai bomb disposal team notified female being evacuated,7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23
611,"Abnormal movement pattern: Female subject running intermittently near Thanjavur Big Temple road, Erode at 3:30 AM. Possible escape behaviour.",distress_signal,0.0740740740740744,300,38,3:30 AM,Tamil Nadu,test,abnormal movement pattern female subject running intermittently near thanjavur big temple road erode at 330 am possible escape behaviour,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
612,"NightWatch TN AI: Female detected at isolated Palayamkottai night road, Sivakasi at 5:45 PM. Street patrol redirected to her route.",lone_walking_night,0.14814814814814836,101,26,5:45 PM,Tamil Nadu,val,nightwatch tn ai female detected at isolated palayamkottai night road sivakasi at 545 pm street patrol redirected to her route,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17
613,"Night patrol AI report — Peelamedu road, Thanjavur at 11:00 PM. Female pedestrian count: 1. App notification sent for escort service.",lone_walking_night,0.22222222222222276,702,28,11:00 PM,Tamil Nadu,train,night patrol ai report peelamedu road thanjavur at 1100 pm female pedestrian count 1 app notification sent for escort service,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23
614,"AI body language analysis at Bhavani river walkway, Hosur: Subject shows defensive posture, looking over shoulder frequently. Time: 11:30 PM.",distress_signal,0.37037037037037024,83,3,11:30 PM,Tamil Nadu,train,ai body language analysis at bhavani river walkway hosur subject shows defensive posture looking over shoulder frequently time 1130 pm,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
615,"Unknown vehicle following female pedestrian route near Virudhunagar bus stop, Hosur. Time: 3:30 AM. TN RTO plate analysis underway.",threat_detected,0.3333333333333339,8,49,3:30 AM,Tamil Nadu,test,unknown vehicle following female pedestrian route near virudhunagar bus stop hosur time 330 am tn rto plate analysis underway,7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
616,"AI flagged aggressive group posture near female pedestrian at Anna Nagar subway, Thoothukudi. Time: 12:30 AM. Backup from Thoothukudi Police requested.",group_harassment,0.666666666666667,323,1,12:30 AM,Tamil Nadu,train,ai flagged aggressive group posture near female pedestrian at anna nagar subway thoothukudi time 1230 am backup from thoothukudi police requested,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
617,"Woman jogging with earphones at Srirangam temple lane, Hosur at 3:00 AM. Regular route. No suspicious activity. Status: NORMAL.",safe,0.8148148148148149,534,35,3:00 AM,Tamil Nadu,train,woman jogging with earphones at srirangam temple lane hosur at 300 am regular route no suspicious activity status normal,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
618,AI surveillance flagged lone woman walking near VOC Park pathway in Thanjavur at 2:30 AM. Nearest patrol unit notified.,lone_walking_night,0.7407407407407409,896,44,2:30 AM,Tamil Nadu,train,ai surveillance flagged lone woman walking near voc park pathway in thanjavur at 230 am nearest patrol unit notified,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
619,Automated alert to Vellore Police: Female safety concern at Tambaram railway station at 1:00 AM. GPS coordinates transmitted.,being_followed,0.2962962962962967,396,37,1:00 AM,Tamil Nadu,val,automated alert to vellore police female safety concern at tambaram railway station at 100 am gps coordinates transmitted,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
620,"AI pipeline triggered at Cuddalore old town street, Tiruchirappalli camera grid at 6:30 PM. Gender: Female. Activity: Walking alone. Threat score: 74/100.",monitoring,0.2962962962962967,861,6,6:30 PM,Tamil Nadu,train,ai pipeline triggered at cuddalore old town street tiruchirappalli camera grid at 630 pm gender female activity walking alone threat score 74100,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,18
621,"Woman displaying rapid head turns and looking back repeatedly at Chromepet dark lane, Thanjavur at 10:45 PM. Distress posture detected.",distress_signal,0.925925925925926,4,4,10:45 PM,Tamil Nadu,train,woman displaying rapid head turns and looking back repeatedly at chromepet dark lane thanjavur at 1045 pm distress posture detected,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,22
622,"Pose estimation at Anna Nagar subway, Tiruppur (11:30 PM): Female subject exhibiting evasive movement. Threat assessment: ELEVATED.",suspicious_behavior,0.18518518518518556,246,1,11:30 PM,Tamil Nadu,train,pose estimation at anna nagar subway tiruppur 1130 pm female subject exhibiting evasive movement threat assessment elevated,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23
623,"Two-person tracking alert at Chromepet dark lane, Tiruppur: Male suspect pursuing female pedestrian. Duration 5 minutes. Alert: CRITICAL.",being_followed,0.8518518518518521,890,4,9:00 PM,Tamil Nadu,test,twoperson tracking alert at chromepet dark lane tiruppur male suspect pursuing female pedestrian duration 5 minutes alert critical,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21
624,"AI behaviour score at Velachery IT corridor, Sivakasi: Walking speed increased 40% in last 2 minutes. Time: 8:30 PM. Flagged.",suspicious_behavior,0.7777777777777781,342,47,8:30 PM,Tamil Nadu,train,ai behaviour score at velachery it corridor sivakasi walking speed increased 40 in last 2 minutes time 830 pm flagged,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20
625,"Two women walking together near SIPCOT industrial area road, Coimbatore at 2:30 AM. Well-lit area. System status: SAFE.",safe,0.6296296296296298,190,32,2:30 AM,Tamil Nadu,train,two women walking together near sipcot industrial area road coimbatore at 230 am welllit area system status safe,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
626,"Camera detected group harassment at Nagercoil bus stand area, Tirunelveli at 7:45 PM. Female surrounded, unable to proceed. Emergency alert sent.",group_harassment,0.7777777777777781,638,23,7:45 PM,Tamil Nadu,val,camera detected group harassment at nagercoil bus stand area tirunelveli at 745 pm female surrounded unable to proceed emergency alert sent,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,19
627,"SOS gesture pattern detected near Tirunelveli junction footpath, Thoothukudi at 7:45 PM. Subject waving arms — possible request for help.",distress_signal,0.2962962962962967,713,42,7:45 PM,Tamil Nadu,train,sos gesture pattern detected near tirunelveli junction footpath thoothukudi at 745 pm subject waving arms possible request for help,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19
